product_name,product_url,image_url,price,category,is_in_stock,measurements
Mtofu Smokies – 6 Pieces (Chilled),https://greenspoon.co.ke/product/mtofu-smokies-6-pieces/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Kenya-Smokey-Sausages-Mtofu-720x480.jpg,KShs 459,Meat Alternatives,true,6 Pieces (Chilled)
Planta Food Factory Vegan Mince – 250g (Frozen),https://greenspoon.co.ke/product/planta-food-factory-vegan-mince-250g/,https://greenspoon.co.ke/wp-content/uploads/2023/11/greenspoon-Planta-Factory-chicken-mince-vegan-3073-720x480.jpg,KShs 669,Meat Alternatives,true,250g (Frozen)
Planta Food Factory Plant Based Burger Patties – 200g / 2 Patties (Frozen),https://greenspoon.co.ke/product/planta-food-factory-plant-based-burger-patties-200g-2-patties/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Burger-Patties-Planta-Food-Factory-720x480.jpg,KShs 719,Meat Alternatives,true,200g / 2 Patties (Frozen)
Naturalli Soya Mince – 250g,https://greenspoon.co.ke/product/naturalli-soya-mince-250g/,https://greenspoon.co.ke/wp-content/uploads/2022/08/Greenspoon-Kenya-Naturalli-Soya-Mince-720x480.jpg,KShs 869,Meat Alternatives,true,250g
Planta Food Factory Plant Based Meatballs – Pack Of 9 (Frozen),https://greenspoon.co.ke/product/planta-food-factory-plant-based-meatballs-pack-of-9/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Meatballs-Planta-Food-Factory-720x480.jpg,KShs 619,Meat Alternatives,true,Pack Of 9 (Frozen)
Planta Food Factory Plant Based Chicken Breast – 250g (Frozen),https://greenspoon.co.ke/product/planta-food-factory-plant-based-chicken-breast-250g/,https://greenspoon.co.ke/wp-content/uploads/2023/11/Greenspoon-planta-factory-chicken-breast-2026-720x480.jpg,KShs 639,Meat Alternatives,true,250g (Frozen)
Healthy Kajuju Classic Falafel Burger Patties – 250g,https://greenspoon.co.ke/product/healthy-kajuju-classic-falafel-burger-patties-2-pieces/,https://greenspoon.co.ke/wp-content/uploads/2020/11/Greenspoon-Drinks-6-720x480.jpg,KShs 639,Meat Alternatives,true,250g
Planta Food Factory Spicy Plant Based Burger Patties – 200g / 2 Patties (Frozen),https://greenspoon.co.ke/product/planta-food-factory-spicy-plant-based-burger-patties-200g-2-patties/,https://greenspoon.co.ke/wp-content/uploads/2022/10/Greenspoon-Kenya-Planta-Food-Factory-Spicy-Plant-Based-Burger-Patties-720x480.jpg,KShs 719,Meat Alternatives,true,200g / 2 Patties (Frozen)
Mtofu BBQ Sausages – 6 Pieces (Chilled),https://greenspoon.co.ke/product/mtofu-bbq-sausages-6-pieces/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Kenya-BBQ-Griller-Mtofu-720x480.jpg,KShs 798,Meat Alternatives,true,6 Pieces (Chilled)
Planta Food Factory Spicy Plant-Based Meatballs – Pack Of 9,https://greenspoon.co.ke/product/planta-food-factory-spicy-plant-based-meatballs-pack-of-9/,https://greenspoon.co.ke/wp-content/uploads/2022/10/Greenspoon-Kenya-Planta-Food-Factory-Spicy-Plant-Based-Meatballs-720x480.jpg,KShs 569,Meat Alternatives,true,Based Meatballs – Pack Of 9
Mtofu Hot Cats – 6 Pieces,https://greenspoon.co.ke/product/mtofu-hot-cats-6-pieces/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Kenya-Hot-Cat-Mtofu-720x480.jpg,KShs 569,Meat Alternatives,true,6 Pieces
Naturalli Soya Chunks – 250g,https://greenspoon.co.ke/product/naturalli-soya-chunks-250g/,https://greenspoon.co.ke/wp-content/uploads/2022/08/Greenspoon-Kenya-Naturalli-Soya-Chunks-720x480.jpg,KShs 869,Meat Alternatives,true,250g
Planta Food Factory Pork Breakfast Sausages – Pack Of 6 (Frozen),https://greenspoon.co.ke/product/planta-food-factory-pork-breakfast-sausages-pack-of-6/,https://greenspoon.co.ke/wp-content/uploads/2025/06/3J2A1300-720x480.jpg,KShs 619,Meat Alternatives,true,Pack Of 6 (Frozen)
German Kenya Toms Treat Vegetarian Sausages – 280g (Frozen),https://greenspoon.co.ke/product/german-kenya-toms-treat-vegetarian-sausages-280g/,https://greenspoon.co.ke/wp-content/uploads/2025/05/3J2A8237-2-720x480.jpg,KShs 549,Meat Alternatives,true,280g (Frozen)
Brookside Oat Plant Based Unsweetened Milk – 1L,https://greenspoon.co.ke/product/brookside-probiotic-natural-cup-yoghurt-250ml/,https://greenspoon.co.ke/wp-content/uploads/2025/04/3J2A6204-2-720x480.jpg,KShs 619,Dairy Alternatives,true,1L
Qualipas Firm Tofu,https://greenspoon.co.ke/product/qualipas-firm-tofu/,https://greenspoon.co.ke/wp-content/uploads/2025/10/Untitled-design-53-1-720x480.jpg,KShs 498,Meat Alternatives,true,
Qualipas Dry Tofu,https://greenspoon.co.ke/product/qualipas-dry-tofu/,https://greenspoon.co.ke/wp-content/uploads/2025/10/Untitled-design-52-720x480.jpg,KShs 498,Meat Alternatives,true,
Qualipas Smoked Tofu,https://greenspoon.co.ke/product/qualipas-smoked-tofu/,https://greenspoon.co.ke/wp-content/uploads/2025/10/Untitled-design-51-720x480.jpg,KShs 698,Meat Alternatives,true,
Planta Food Factory Plant Pork Chipolatas – Pack Of 6,https://greenspoon.co.ke/product/planta-food-factory-plant-based-fish-fillets-200g/,https://greenspoon.co.ke/wp-content/uploads/2024/08/3J2A6300-1-720x480.jpg,KShs 489,Meat Alternatives,true,Pack Of 6
Gama Floral Laundry Liquid – 3L,https://greenspoon.co.ke/product/gama-floral-laundry-liquid-3l/,https://greenspoon.co.ke/wp-content/uploads/2025/06/3J2A9943-720x480.jpg,"KShs 1,869",Home &amp; Beauty,true,3L
Toss Washing Powder Blue Jar,https://greenspoon.co.ke/product/toss-washing-powder-blue-jar/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-toss-2kg-2-of-1-720x480.jpg,KShs 98,Home &amp; Beauty,true,
Grounded Laundry Powder – 2Kg,https://greenspoon.co.ke/product/grounded-laundry-powder-2kg/,https://greenspoon.co.ke/wp-content/uploads/2022/01/greenspoon-grounded-herbal-powder-5712-720x480.jpg,"KShs 2,598",Home &amp; Beauty,true,2Kg
Sunlight Dishwashing Liquid – 750ml,https://greenspoon.co.ke/product/sunlight-dishwashing-liquid-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-sunlight-scouring-powder-antibacterial-1-of-1-720x480.jpg,KShs 289,Cleaning,true,750ml
Harpic Power Plus,https://greenspoon.co.ke/product/harpic-power-power-plus/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-happic-2-of-1-720x480.jpg,KShs 598,Home &amp; Beauty,true,
Grounded Fabric Softener,https://greenspoon.co.ke/product/grounded-fabric-softener-5l/,https://greenspoon.co.ke/wp-content/uploads/2023/09/greenspoon-Grounded-rosemary-mint-fabric-softener-5788-720x480.jpg,KShs 659,Home &amp; Beauty,true,
Grounded Liquid Laundry,https://greenspoon.co.ke/product/grounded-liquid-laundry-3l/,https://greenspoon.co.ke/wp-content/uploads/2024/10/Greenspoon_Grounded_Lundry_Liuid_Floral_3L-0049-720x480.jpg,"KShs 2,649",Home &amp; Beauty,true,
Omo Comfort Sky Hand Washing Powder,https://greenspoon.co.ke/product/omo-comfort-sky-hand-washing-powder/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Greenspoon-omo-auto-washing-powder-400g-1-of-1-720x480.jpg,KShs 229,Home &amp; Beauty,true,
Persil Machine Washing Lavender Powder – 750g,https://greenspoon.co.ke/product/persil-machine-washing-lavender-powder-750g/,https://greenspoon.co.ke/wp-content/uploads/2024/09/greenspoon_Persil_machine_wash_750g_lavender-9534-720x480.jpg,KShs 459,Home &amp; Beauty,true,750g
Menengai Cream Bar Soap,https://greenspoon.co.ke/product/menengai-cream-bar-soap/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-menengai-cream-bar-2-of-1-720x480.jpg,KShs 49,Home &amp; Beauty,true,
Grounded Laundry Powder Extra Sensitive Skin – 1Kg,https://greenspoon.co.ke/product/grounded-laundry-powder-extra-sensitive-skin-1kg/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Sensitive-Skin-Laundry-Powder-1kg-1-720x480.jpg,"KShs 1,549",Home &amp; Beauty,true,1Kg
Grounded Stain Remover 500ml Spray,https://greenspoon.co.ke/product/grounded-stain-remover/,https://greenspoon.co.ke/wp-content/uploads/2020/08/greenspoon-grounded-colour-safe-stain-remover-spray-500ml-5696-720x480.jpg,KShs 579,Cleaning,true,500ml
Ariel Lavender Washing Powder – 1Kg,https://greenspoon.co.ke/product/ariel-lavender-washing-powder-1kg/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-ariel-1kg-1-of-1-720x480.jpg,KShs 469,Home &amp; Beauty,true,1Kg
Sunlight 2 In 1 Hand Washing Powder Banded Pack – 500g,https://greenspoon.co.ke/product/sunlight-2-in-1-hand-washing-powder-banded-pack-500g/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-Sunlight-hand-washing-powder-bundle-with-sopa-1-of-1-720x480.jpg,KShs 219,Home &amp; Beauty,true,500g
Jik Colours Bleach – 750ml,https://greenspoon.co.ke/product/jik-colours-bleach-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Greenspoon-prestige-jik-colours-1-of-1-720x480.jpg,KShs 749,Cleaning,true,750ml
Grounded Baby Laundry Bar – 150g,https://greenspoon.co.ke/product/grounded-baby-laundry-bar-200g/,https://greenspoon.co.ke/wp-content/uploads/2022/10/GREENSPOON-grounded-baby-laundry-bar-1-of-1-720x480.jpg,KShs 449,Baby,true,150g
Grounded Laundry Bar Soap – 150g,https://greenspoon.co.ke/product/grounded-laundry-bar-soap-150g/,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Kenya-Laundry-Bar-Grounded-720x480.jpg,KShs 419,Home &amp; Beauty,true,150g
Omo Hand Washing Powder Sky Extra Fresh,https://greenspoon.co.ke/product/omo-hand-washing-powder-sky-extra-fresh/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-omo-handwashing-powder-500g-1-of-1-720x480.jpg,KShs 179,Home &amp; Beauty,true,
Omo Auto Washing Powder (Comfort),https://greenspoon.co.ke/product/omo-extra-fresh-auto-washing-powder/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-omo-auto-washing-powder-700g-1-of-1-720x480.jpg,KShs 398,Home &amp; Beauty,true,
Ariel Washing Powder Floral – 1Kg,https://greenspoon.co.ke/product/ariel-washing-powder-floral-1kg/,https://greenspoon.co.ke/wp-content/uploads/2022/04/placeholder-720x480.jpg,KShs 479,Home &amp; Beauty,true,1Kg
Grounded Baby Fabric Softener – 1L,https://greenspoon.co.ke/product/grounded-baby-fabric-softener-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/10/greenspoon-grounded-baby-Fabric-softener-1l-5691-720x480.jpg,KShs 649,Baby,true,1L
Grounded Laundry Powder – 450g,https://greenspoon.co.ke/product/grounded-lemongrass-laundry-powder-450g/,https://greenspoon.co.ke/wp-content/uploads/2022/06/greenspoon-Grounded-laundry-powder-800g-5997-720x480.jpg,KShs 849,Home &amp; Beauty,true,450g
Sta Soft Lavender Fabric Softener,https://greenspoon.co.ke/product/sta-soft-lavender-fabric-softener/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon-sta-soft-lavender-fresh-2-of-1-720x480.jpg,KShs 219,Home &amp; Beauty,true,
Persil Machine Washing Powder – 750g,https://greenspoon.co.ke/product/persil-machine-washing-powder-750g/,https://greenspoon.co.ke/wp-content/uploads/2024/10/3J2A9235-720x480.jpg,KShs 559,Home &amp; Beauty,true,750g
Sta Soft Spring Fresh Fabric Softener,https://greenspoon.co.ke/product/sta-soft-spring-fresh-fabric-softener/,https://greenspoon.co.ke/wp-content/uploads/2024/10/Greenspoon-sta-soft-spring-fresh-400ml-2-of-1-720x480.jpg,KShs 298,Home &amp; Beauty,true,
Sunlight 2 In 1 Lavender Auto Machine Washing Powder,https://greenspoon.co.ke/product/sunlight-2-in-1-lavender-auto-machine-washing-powder/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-Sunlight-auto-machine-washing-powder-700g-1-of-1-720x480.jpg,KShs 769,Home &amp; Beauty,true,
Persil Machine Wash Sensitive Cleaning Gel,https://greenspoon.co.ke/product/persil-machine-wash-sensitive-cleaning-gel/,https://greenspoon.co.ke/wp-content/uploads/2024/11/Greenspoon_persil_Sensitive2_5L-0045-720x480.jpg,KShs 918,Home &amp; Beauty,true,
Omo Multi-Purpose Color Safe Bleach,https://greenspoon.co.ke/product/omo-multi-purpose-color-safe-bleach/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-omo-bleach-multi-purpose-colour-safe-1-of-1-720x480.jpg,KShs 549,Home &amp; Beauty,true,Purpose Color Safe Bleach
Grounded Stain Remover – Refill,https://greenspoon.co.ke/product/grounded-stain-remover-5l/,https://greenspoon.co.ke/wp-content/uploads/2023/07/Greenspoon-Kenya-Grounded-Stain-Remover-5L-720x480.jpg,KShs 898,Cleaning,true,Refill
Grounded Fabric Brightener,https://greenspoon.co.ke/product/grounded-laundry-brightener-5-litres/,https://greenspoon.co.ke/wp-content/uploads/2018/11/Greenspoon-Grounded-Color-Safe-Fabric-Brightener-Lemongrass-1l-9725-720x480.jpg,KShs 659,Home &amp; Beauty,true,
Downy Sweet Elegance Fabric Softener Pouch – 900ml,https://greenspoon.co.ke/product/downy-sweet-elegance-fabric-softener-pouch-900ml/,https://greenspoon.co.ke/wp-content/uploads/2024/10/greenspoon_Downy_pouch_Sweet_elegance-0266-720x480.jpg,KShs 798,Home &amp; Beauty,true,900ml
Omo Multi-Purpose Lavender Bleach,https://greenspoon.co.ke/product/omo-multi-purpose-lavender-bleach/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Greenspoon-omo-bleach-multi-purpose-lavender-1-of-1-720x480.jpg,KShs 349,Home &amp; Beauty,true,Purpose Lavender Bleach
Sunlight 2 In 1 Yellow Auto Machine Washing Powder,https://greenspoon.co.ke/product/sunlight-2-in-1-yellow-auto-machine-washing-powder/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-Sunlight-auto-machine-washing-powder-1.5kg-1-of-1-1-720x480.jpg,KShs 769,Home &amp; Beauty,true,
Omo Auto Washing Powder,https://greenspoon.co.ke/product/omo-auto-washing-powder/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-omo-auto-washing-powder-2kg-1-of-1-720x480.jpg,KShs 639,Home &amp; Beauty,true,
Downy Calm Lavender Fabric Softener Pouch – 900ml,https://greenspoon.co.ke/product/downy-calm-lavender-fabric-softener-pouch-900ml/,https://greenspoon.co.ke/wp-content/uploads/2024/11/greenspoon_Downy_pouch_lavender-0262-720x480.jpg,KShs 698,Home &amp; Beauty,true,900ml
Persil Machine Washing Rose Powder – 750g,https://greenspoon.co.ke/product/persil-machine-washing-rose-powder-750g/,https://greenspoon.co.ke/wp-content/uploads/2024/10/Screenshot-2024-11-09-162504-720x480.png,KShs 549,Home &amp; Beauty,true,750g
"Ecover Wool And Silk Laundry 0% Fragrance, Colouring Liquid NO:22 – 1L",https://greenspoon.co.ke/product/ecover-wool-and-silk-laundry-0-fragrance-colouring-liquid-no22-1l/,https://greenspoon.co.ke/wp-content/uploads/2024/01/greenspoon-Ecover-wool-22-new-5723-720x480.jpg,"KShs 2,149",Home &amp; Beauty,true,1L
Downy Sunrise Fresh Fabric Softener Pouch – 900ml,https://greenspoon.co.ke/product/downy-sunrise-fresh-fabric-softener-pouch-900ml/,https://greenspoon.co.ke/wp-content/uploads/2024/10/greenspoon_downy_fresh_scent_sunrise_fresh-9589-720x480.jpg,KShs 749,Home &amp; Beauty,true,900ml
Sta Soft Spring Fresh Refill Pack Fabric Softener – 500ml,https://greenspoon.co.ke/product/sta-soft-spring-fresh-refill-pack-fabric-softener-500ml/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon-sta-soft-refill-2l-sspring-2-of-1-720x480.jpg,KShs 549,Home &amp; Beauty,true,500ml
Jamaa Cream Bar Soap – 1Kg,https://greenspoon.co.ke/product/jamaa-cream-bar-soap-1kg/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-jamaa-cream-washing-bar-2-of-1-2-720x480.jpg,KShs 229,Home &amp; Beauty,true,1Kg
Persil Universal Hand Washing Powder,https://greenspoon.co.ke/product/persil-universal-hand-washing-powder/,https://greenspoon.co.ke/wp-content/uploads/2024/10/Greenspoon_Persil_universal_bag-0069-720x480.jpg,KShs 89,Home &amp; Beauty,true,
Persil Hand Wash Powder Jar – 400g,https://greenspoon.co.ke/product/persil-hand-wash-powder-jar-400g/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon_Persil_lavender_400g_-0067-720x480.jpg,KShs 249,Home &amp; Beauty,true,400g
Cuddles Fabric Softener Lavender Fresh – 2L,https://greenspoon.co.ke/product/cuddles-fabric-softener-lavender-fresh-2l/,https://greenspoon.co.ke/wp-content/uploads/2024/07/greenspoon-CUDDLES-FABRIC-SOFTENER-lavender-1-of-1-720x480.jpg,KShs 679,Home &amp; Beauty,true,2L
Sunlight 2 In 1 Hand Washing Powder Banded Pack – 1Kg,https://greenspoon.co.ke/product/sunlight-2-in-1-hand-washing-powder-banded-pack-1kg/,https://greenspoon.co.ke/wp-content/uploads/2024/05/Greenspoon-Sunlight-hand-washing-powder-bundle-1-of-1-1-720x480.jpg,KShs 429,Home &amp; Beauty,true,1Kg
Sunlight 2 In 1 Hand Washing Powder – 200g,https://greenspoon.co.ke/product/sunlight-2-in-1-hand-washing-powder-200g/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Greenspoon-Sunlight-hand-washing-powder-200g-1-of-1-720x480.jpg,KShs 69,Home &amp; Beauty,true,200g
Toss Bright Washing Powder Jar,https://greenspoon.co.ke/product/toss-bright-washing-powder-jar/,https://greenspoon.co.ke/wp-content/uploads/2024/10/Greenspoon-toss-bright-2-of-1-720x480.jpg,KShs 69,Home &amp; Beauty,true,
Sta Soft Aromatherapy Passion Fabric Softener – 2L,https://greenspoon.co.ke/product/sta-soft-aromatherapy-passion-fabric-softener-2l/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon-sta-soft-aromatherapy-2-of-1-720x480.jpg,KShs 749,Home &amp; Beauty,true,2L
Toss Lavender Detergent Powder Sachet,https://greenspoon.co.ke/product/toss-lavender-detergent-powder-sachet/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-toss-lavender-1kg-2-of-1-720x480.jpg,KShs 339,Home &amp; Beauty,true,
Exe Self-Raising Fortified Wheat Flour,https://greenspoon.co.ke/product/exe-self-raising-fortified-wheat-flour/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Greenspoon-Unga-Exe-self-raising-1-of-1-720x480.jpg,KShs 98,Baking &amp; Flour,true,Raising Fortified Wheat Flour
Soko Ugali Maize Flour – 2Kg,https://greenspoon.co.ke/product/soko-ugali-maize-flour-2kg/,https://greenspoon.co.ke/wp-content/uploads/2022/12/GREENSPOON-soko-ugali-maize-meal-1-of-1-720x480.jpg,KShs 149,Baking &amp; Flour,true,2Kg
Ajab Fortified All Purpose Home Baking Flour,https://greenspoon.co.ke/product/ajab-fortified-all-purpose-home-baking-flour-2kg/,https://greenspoon.co.ke/wp-content/uploads/2022/12/Greenspoon-Kenya-Ajab-Fortified-All-Purpose-Home-Baking-Flour-2kg-720x480.jpg,KShs 89,Baking &amp; Flour,true,
Homechef Gluten-Free All-Purpose Flour – 500g,https://greenspoon.co.ke/product/homechef-gluten-free-all-purpose-flour-500g/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-gluten-free-all-purpose-flour-500g-2-of-1-720x480.jpg,KShs 469,Baking &amp; Flour,true,Free All-Purpose Flour – 500g
Bernard 100% Pure Maple Syrup,https://greenspoon.co.ke/product/bernard-100-pure-maple-syrup-370ml/,https://greenspoon.co.ke/wp-content/uploads/2021/05/3J2A7502-720x480.jpg,"KShs 1,869",Baking &amp; Flour,true,
Amaize Sifted Maize Meal – 2Kg,https://greenspoon.co.ke/product/amaize-sifted-maize-meal-2kg/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Greenspoon-Amaize-1-of-1-720x480.jpg,KShs 229,Baking &amp; Flour,true,2Kg
Angel White Yeast – 100g,https://greenspoon.co.ke/product/angel-white-yeast-100g/,https://greenspoon.co.ke/wp-content/uploads/2022/07/GREENSPOON-angel-instant-dry-yeast-100g-1-of-1-720x480.jpg,KShs 119,Baking &amp; Flour,true,100g
KSL Brown Sugar – 500g,https://greenspoon.co.ke/product/ksl-brown-sugar-500g/,https://greenspoon.co.ke/wp-content/uploads/2022/05/Greenspoon-KSL-Brown-Sugar-720x480.jpg,KShs 259,Baking &amp; Flour,true,500g
The Epicurious Hedgehog Vanilla Extract – 30ml,https://greenspoon.co.ke/product/vanilla-extract/,https://greenspoon.co.ke/wp-content/uploads/2017/05/Greenspoon-Kenya-Vanilla-Extract-Epicurious-Hedgehog-720x480.jpg,"KShs 1,298",Baking &amp; Flour,true,30ml
Soko Home Baking Flour,https://greenspoon.co.ke/product/soko-home-baking-flour/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-soko-home-baking-2-of-1-720x480.jpg,KShs 79,Baking &amp; Flour,true,
Zesta Corn Flour – 400g,https://greenspoon.co.ke/product/zesta-corn-flour-400g/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Corn-Flour-Zesta-720x480.jpg,KShs 119,Baking &amp; Flour,true,400g
Twajenga Cold Pressed Sunflower Oil – 1L,https://greenspoon.co.ke/product/twajenga-cold-pressed-sunflower-oil-1kg-frozen/,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Cold-Pressed-Sunflower-Oil-Tabasamu-720x480.jpg,KShs 919,Baking &amp; Flour,true,1L
Soko Ugali Maize Flour – 5Kg,https://greenspoon.co.ke/product/soko-ugali-maize-flour-5kg/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon-soko-maize-2-of-1-720x480.jpg,KShs 359,Baking &amp; Flour,true,5Kg
Gluten Free Guru Chapati Flour – 750g,https://greenspoon.co.ke/product/gluten-free-guru-chapati-flour-750g/,https://greenspoon.co.ke/wp-content/uploads/2023/05/3J2A1719-720x480.jpg,"KShs 1,089",Baking &amp; Flour,true,750g
Zesta Baking Powder – 250g,https://greenspoon.co.ke/product/zesta-baking-powder-250g-2/,https://greenspoon.co.ke/wp-content/uploads/2023/06/greenspoon-zesta-baking-podwer-2-of-1-720x480.jpg,KShs 98,Baking &amp; Flour,true,250g
